CancerRegShortName;CancerRegId;CancerRegName;Distribuerbar;POS_ADDRESS_COUNTRY;POS_ADDRESS_STREET;POS_ADDRESS_ZIP;POS_ADDRESS_CITY;UnitDescription;POS_SHORTNAME;UnitId;UnitCode;POS_CONTACT_EMAIL;POS_CONTACT_NAME;POS_CONTACT_PHONE;UnitName;POS_DIRECTOR_EMAIL;POS_DIRECTOR_NAME;POS_DIRECTOR_PHONE;ParentDescription;ParentShortName;ParentPosId;ParentPosCode;ParentDeliveryCode;ParentPosName;IsReporting;Leveranskod;PosLevel;OrgEnabled;ORG_SHORTNAME;OrgId;OrgName;PosEnabled;PosId;PosCode;PosNameWithCode;PosName;RegionId;RegionName;TopPosDescription;TopPosShortName;TopPosId;TopPosCode;TopPosName
;;;False;;;;;Inläst från fil med historiska enheter;;6625;419160;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6625;4 - 419160;OC Syd (4) -  (419160);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6626;419161;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6626;4 - 419161;OC Syd (4) -  (419161);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6627;419163;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6627;4 - 419163;OC Syd (4) -  (419163);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6628;419164;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6628;4 - 419164;OC Syd (4) -  (419164);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6629;419166;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6629;4 - 419166;OC Syd (4) -  (419166);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6630;419172;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6630;4 - 419172;OC Syd (4) -  (419172);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6631;419184;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6631;4 - 419184;OC Syd (4) -  (419184);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6632;419186;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6632;4 - 419186;OC Syd (4) -  (419186);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6633;419187;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6633;4 - 419187;OC Syd (4) -  (419187);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6634;419188;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6634;4 - 419188;OC Syd (4) -  (419188);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6635;419193;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6635;4 - 419193;OC Syd (4) -  (419193);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6636;419195;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6636;4 - 419195;OC Syd (4) -  (419195);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6637;419196;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6637;4 - 419196;OC Syd (4) -  (419196);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6638;419197;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6638;4 - 419197;OC Syd (4) -  (419197);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6639;419199;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6639;4 - 419199;OC Syd (4) -  (419199);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6640;419200;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6640;4 - 419200;OC Syd (4) -  (419200);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6641;419201;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6641;4 - 419201;OC Syd (4) -  (419201);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6642;419202;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6642;4 - 419202;OC Syd (4) -  (419202);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6643;419203;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6643;4 - 419203;OC Syd (4) -  (419203);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6644;419204;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6644;4 - 419204;OC Syd (4) -  (419204);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6645;419205;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6645;4 - 419205;OC Syd (4) -  (419205);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6646;419206;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6646;4 - 419206;OC Syd (4) -  (419206);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6647;419208;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6647;4 - 419208;OC Syd (4) -  (419208);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6648;419209;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6648;4 - 419209;OC Syd (4) -  (419209);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6649;419213;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6649;4 - 419213;OC Syd (4) -  (419213);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6650;419216;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6650;4 - 419216;OC Syd (4) -  (419216);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6651;419218;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6651;4 - 419218;OC Syd (4) -  (419218);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6652;419219;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6652;4 - 419219;OC Syd (4) -  (419219);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6653;419220;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6653;4 - 419220;OC Syd (4) -  (419220);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6654;419223;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6654;4 - 419223;OC Syd (4) -  (419223);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6655;419225;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6655;4 - 419225;OC Syd (4) -  (419225);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6656;419226;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6656;4 - 419226;OC Syd (4) -  (419226);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6657;419230;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6657;4 - 419230;OC Syd (4) -  (419230);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6658;419242;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6658;4 - 419242;OC Syd (4) -  (419242);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6659;419245;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6659;4 - 419245;OC Syd (4) -  (419245);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6660;419247;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6660;4 - 419247;OC Syd (4) -  (419247);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6661;419250;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6661;4 - 419250;OC Syd (4) -  (419250);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6662;419252;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6662;4 - 419252;OC Syd (4) -  (419252);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6663;419255;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6663;4 - 419255;OC Syd (4) -  (419255);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6664;419256;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6664;4 - 419256;OC Syd (4) -  (419256);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6665;419261;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6665;4 - 419261;OC Syd (4) -  (419261);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6666;419263;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6666;4 - 419263;OC Syd (4) -  (419263);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6667;419264;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6667;4 - 419264;OC Syd (4) -  (419264);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6668;419266;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6668;4 - 419266;OC Syd (4) -  (419266);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6669;419268;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6669;4 - 419268;OC Syd (4) -  (419268);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6670;419269;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6670;4 - 419269;OC Syd (4) -  (419269);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6671;419271;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6671;4 - 419271;OC Syd (4) -  (419271);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6672;419273;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6672;4 - 419273;OC Syd (4) -  (419273);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6673;419278;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6673;4 - 419278;OC Syd (4) -  (419278);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6674;419279;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6674;4 - 419279;OC Syd (4) -  (419279);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6675;419280;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6675;4 - 419280;OC Syd (4) -  (419280);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6676;419281;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6676;4 - 419281;OC Syd (4) -  (419281);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6677;419282;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6677;4 - 419282;OC Syd (4) -  (419282);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6678;419283;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6678;4 - 419283;OC Syd (4) -  (419283);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6679;419291;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6679;4 - 419291;OC Syd (4) -  (419291);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6680;419293;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6680;4 - 419293;OC Syd (4) -  (419293);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6681;419296;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6681;4 - 419296;OC Syd (4) -  (419296);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6682;419301;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6682;4 - 419301;OC Syd (4) -  (419301);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6683;419302;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6683;4 - 419302;OC Syd (4) -  (419302);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6684;419303;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6684;4 - 419303;OC Syd (4) -  (419303);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6685;419304;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6685;4 - 419304;OC Syd (4) -  (419304);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6686;419305;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6686;4 - 419305;OC Syd (4) -  (419305);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6687;419311;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6687;4 - 419311;OC Syd (4) -  (419311);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6688;419313;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6688;4 - 419313;OC Syd (4) -  (419313);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6689;419314;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6689;4 - 419314;OC Syd (4) -  (419314);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6690;419317;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6690;4 - 419317;OC Syd (4) -  (419317);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6691;419321;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6691;4 - 419321;OC Syd (4) -  (419321);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6692;419331;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6692;4 - 419331;OC Syd (4) -  (419331);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6693;419336;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6693;4 - 419336;OC Syd (4) -  (419336);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6694;419337;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6694;4 - 419337;OC Syd (4) -  (419337);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6695;419338;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6695;4 - 419338;OC Syd (4) -  (419338);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6696;419343;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6696;4 - 419343;OC Syd (4) -  (419343);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6697;419344;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6697;4 - 419344;OC Syd (4) -  (419344);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6698;419346;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6698;4 - 419346;OC Syd (4) -  (419346);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6699;419348;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6699;4 - 419348;OC Syd (4) -  (419348);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6700;419353;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6700;4 - 419353;OC Syd (4) -  (419353);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6701;419354;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6701;4 - 419354;OC Syd (4) -  (419354);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6702;419355;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6702;4 - 419355;OC Syd (4) -  (419355);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6703;419357;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6703;4 - 419357;OC Syd (4) -  (419357);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6704;419358;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6704;4 - 419358;OC Syd (4) -  (419358);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6705;419366;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6705;4 - 419366;OC Syd (4) -  (419366);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6706;419367;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6706;4 - 419367;OC Syd (4) -  (419367);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6707;419372;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6707;4 - 419372;OC Syd (4) -  (419372);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6708;419375;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6708;4 - 419375;OC Syd (4) -  (419375);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6709;419376;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6709;4 - 419376;OC Syd (4) -  (419376);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6710;419381;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6710;4 - 419381;OC Syd (4) -  (419381);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6711;419382;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6711;4 - 419382;OC Syd (4) -  (419382);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6712;419386;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6712;4 - 419386;OC Syd (4) -  (419386);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6713;419388;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6713;4 - 419388;OC Syd (4) -  (419388);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6714;419389;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6714;4 - 419389;OC Syd (4) -  (419389);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6715;419396;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6715;4 - 419396;OC Syd (4) -  (419396);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6716;419401;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6716;4 - 419401;OC Syd (4) -  (419401);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6717;419404;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6717;4 - 419404;OC Syd (4) -  (419404);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6718;419405;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6718;4 - 419405;OC Syd (4) -  (419405);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6719;419411;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6719;4 - 419411;OC Syd (4) -  (419411);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6720;419413;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6720;4 - 419413;OC Syd (4) -  (419413);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6721;419414;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6721;4 - 419414;OC Syd (4) -  (419414);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6722;419415;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6722;4 - 419415;OC Syd (4) -  (419415);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6723;419416;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6723;4 - 419416;OC Syd (4) -  (419416);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6724;419417;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6724;4 - 419417;OC Syd (4) -  (419417);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6725;419418;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6725;4 - 419418;OC Syd (4) -  (419418);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6726;419420;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6726;4 - 419420;OC Syd (4) -  (419420);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6727;419423;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6727;4 - 419423;OC Syd (4) -  (419423);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6728;419424;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6728;4 - 419424;OC Syd (4) -  (419424);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6729;419425;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6729;4 - 419425;OC Syd (4) -  (419425);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6730;419427;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6730;4 - 419427;OC Syd (4) -  (419427);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6731;419428;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6731;4 - 419428;OC Syd (4) -  (419428);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6732;419431;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6732;4 - 419431;OC Syd (4) -  (419431);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6733;419434;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6733;4 - 419434;OC Syd (4) -  (419434);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6734;419435;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6734;4 - 419435;OC Syd (4) -  (419435);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6735;419436;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6735;4 - 419436;OC Syd (4) -  (419436);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6736;419437;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6736;4 - 419437;OC Syd (4) -  (419437);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6737;419438;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6737;4 - 419438;OC Syd (4) -  (419438);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6738;419441;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6738;4 - 419441;OC Syd (4) -  (419441);OC Syd - ;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;6739;419442;;;;;;;;;4;3;4;;OC Syd;False;41199;2;True;OC;1;OC;False;6739;4 - 419442;OC Syd (4) -  (419442);OC Syd - ;;;;4;3;4;OC Syd
